signal_strategy,decision_date,execution_date,uptrend_count,uptrend_tickers,management_eligible_count,management_eligible_tickers,selected_ticker,selected_score
sma_cross_50_100,2022-08-31,2022-09-01,12,ABEV3;BBAS3;BBSE3;CMIG4;ENEV3;HYPE3;LREN3;MULT3;RADL3;RAIL3;RENT3;WEGE3,8,ABEV3;BBAS3;CMIG4;ENEV3;HYPE3;MULT3;RAIL3;RENT3,RAIL3,0.526377237170778
sma_cross_50_100,2022-09-30,2022-10-03,29,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;PETR4;PSSA3;RADL3;RAIL3;RENT3;SBSP3;TOTS3;UGPA3;WEGE3,10,ABEV3;BBDC4;CYRE3;EQTL3;HYPE3;ITSA4;ITUB4;LREN3;RADL3;SBSP3,CYRE3,0.5211564120292571
sma_cross_50_100,2022-10-31,2022-11-01,31,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;PETR4;PSSA3;RADL3;RAIL3;RENT3;SANB11;SBSP3;TOTS3;UGPA3;WEGE3,26,ABEV3;B3SA3;BBDC4;BBSE3;BPAC11;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;ENGI11;EQTL3;GOAU4;HYPE3;ITSA4;ITUB4;LREN3;MULT3;PSSA3;RADL3;RAIL3;RENT3;SBSP3;TOTS3;UGPA3;WEGE3,SBSP3,1.0830208230600875
sma_cross_50_100,2022-11-30,2022-12-01,30,ABEV3;B3SA3;BBDC4;BBSE3;BPAC11;BRAP4;CPFE3;CPLE3;CSMG3;CYRE3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;PSSA3;RADL3;RAIL3;RENT3;SANB11;SBSP3;SUZB3;TOTS3;VALE3;WEGE3,14,ABEV3;BBSE3;BRAP4;CPFE3;CPLE3;CSMG3;GGBR4;GOAU4;PSSA3;SBSP3;SUZB3;TOTS3;VALE3;WEGE3,GOAU4,0.4634305510519468
sma_cross_50_100,2022-12-29,2023-01-02,18,ABEV3;BBSE3;BRAP4;CPLE3;CSMG3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;KLBN11;PSSA3;RADL3;SBSP3;SUZB3;VALE3;WEGE3,7,BBSE3;BRAP4;CSMG3;HYPE3;RADL3;VALE3;WEGE3,BBSE3,0.47658636947528443
sma_cross_50_100,2023-01-31,2023-02-01,12,BBSE3;BRAP4;CPLE3;CSMG3;CSNA3;GGBR4;GOAU4;PSSA3;SBSP3;SUZB3;VALE3;WEGE3,8,BBSE3;BRAP4;CPLE3;CSNA3;GGBR4;GOAU4;PSSA3;VALE3,CSNA3,0.8390309524511703
sma_cross_50_100,2023-02-28,2023-03-01,11,BBAS3;BBSE3;BRAP4;CMIG4;CSNA3;GGBR4;GOAU4;PSSA3;RADL3;VALE3;WEGE3,2,PSSA3;WEGE3,PSSA3,0.3496806452498839
sma_cross_50_100,2023-03-31,2023-04-03,15,BBAS3;BBSE3;CSNA3;CYRE3;EGIE3;MGLU3;MULT3;PETR4;PSSA3;RADL3;SMTO3;TOTS3;UGPA3;VALE3;WEGE3,5,BBAS3;EGIE3;RADL3;UGPA3;WEGE3,RADL3,0.3324233770396987
sma_cross_50_100,2023-04-28,2023-05-02,14,BBAS3;CMIG4;CSMG3;CYRE3;EGIE3;MGLU3;MULT3;PETR4;PSSA3;RADL3;RAIL3;SMTO3;UGPA3;WEGE3,10,BBAS3;CMIG4;CSMG3;EGIE3;MULT3;PSSA3;RADL3;RAIL3;SMTO3;UGPA3,SMTO3,1.1468450345408951
sma_cross_50_100,2023-05-31,2023-06-01,21,ABEV3;BBAS3;BBDC4;BPAC11;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;EGIE3;ENGI11;EQTL3;ITSA4;ITUB4;MULT3;RADL3;RAIL3;RENT3;SMTO3;UGPA3;WEGE3,15,BBAS3;BPAC11;CSMG3;CYRE3;EGIE3;ENGI11;EQTL3;ITSA4;ITUB4;MULT3;RADL3;RAIL3;RENT3;SMTO3;UGPA3,RADL3,0.9642052648447103
sma_cross_50_100,2023-06-30,2023-07-03,29,ABEV3;B3SA3;BBAS3;BBDC4;BPAC11;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;MULT3;PETR4;RADL3;RAIL3;RENT3;SANB11;SMTO3;TOTS3;UGPA3;USIM5,25,ABEV3;B3SA3;BBAS3;BBDC4;BPAC11;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;KLBN11;MULT3;PETR4;RADL3;RAIL3;RENT3;SANB11;TOTS3;UGPA3,BPAC11,0.727367647744369
sma_cross_50_100,2023-07-31,2023-08-01,34,ABEV3;B3SA3;BBAS3;BBDC4;BPAC11;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;KLBN11;LREN3;MULT3;PETR4;PSSA3;RADL3;RAIL3;RENT3;SANB11;SBSP3;SMTO3;SUZB3;TOTS3;UGPA3;USIM5,21,B3SA3;BBDC4;BPAC11;CMIG4;CPFE3;CPLE3;CYRE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;ITSA4;ITUB4;KLBN11;PETR4;RADL3;RAIL3;SBSP3;SUZB3;UGPA3,GOAU4,0.7313064499990234
sma_cross_50_100,2023-08-31,2023-09-01,32,ABEV3;B3SA3;BBAS3;BBDC4;BPAC11;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;KLBN11;LREN3;MULT3;PETR4;PSSA3;RADL3;RAIL3;RENT3;SBSP3;SMTO3;SUZB3;TOTS3;UGPA3,5,KLBN11;PETR4;SBSP3;SMTO3;SUZB3,SUZB3,0.20443064262805524
sma_cross_50_100,2023-09-29,2023-10-02,21,BBSE3;BPAC11;BRAP4;CMIG4;CPFE3;CPLE3;CYRE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;ITSA4;KLBN11;PETR4;PSSA3;RAIL3;SBSP3;SMTO3;SUZB3;UGPA3,6,CPLE3;KLBN11;PETR4;SBSP3;SMTO3;SUZB3,PETR4,0.29397786149824406
sma_cross_50_100,2023-10-31,2023-11-01,8,BBSE3;CPLE3;KLBN11;PETR4;SBSP3;SMTO3;SUZB3;UGPA3,2,PETR4;UGPA3,UGPA3,0.3830078798933848
sma_cross_50_100,2023-11-30,2023-12-01,15,BBAS3;BBSE3;BRAP4;CPLE3;CSNA3;EQTL3;ITUB4;KLBN11;PETR4;SANB11;SBSP3;SMTO3;SUZB3;UGPA3;VALE3,13,BBAS3;BRAP4;CPLE3;CSNA3;EQTL3;ITUB4;KLBN11;PETR4;SANB11;SBSP3;SUZB3;UGPA3;VALE3,ITUB4,1.12958925345723
sma_cross_50_100,2023-12-28,2024-01-02,26,BBAS3;BBDC4;BBSE3;BPAC11;BRAP4;CPFE3;CPLE3;CSMG3;CSNA3;EGIE3;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;MULT3;PETR4;PSSA3;RADL3;SANB11;SBSP3;SUZB3;TOTS3;UGPA3;USIM5;VALE3,26,BBAS3;BBDC4;BBSE3;BPAC11;BRAP4;CPFE3;CPLE3;CSMG3;CSNA3;EGIE3;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;MULT3;PETR4;PSSA3;RADL3;SANB11;SBSP3;SUZB3;TOTS3;UGPA3;USIM5;VALE3,USIM5,1.1597677237514632
sma_cross_50_100,2024-01-31,2024-02-01,33,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;BRAP4;CPFE3;CPLE3;CSMG3;CSNA3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;PETR4;PSSA3;RADL3;RAIL3;RENT3;SANB11;SBSP3;TOTS3;UGPA3;USIM5;VALE3;WEGE3,7,BBAS3;BBSE3;CSMG3;PETR4;RAIL3;SBSP3;UGPA3,PETR4,0.4660552903243847
sma_cross_50_100,2024-02-29,2024-03-01,32,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;CPFE3;CPLE3;CSMG3;CSNA3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;PETR4;PSSA3;RAIL3;RENT3;SANB11;SBSP3;SUZB3;TOTS3;UGPA3;USIM5;VALE3;WEGE3,14,BBAS3;CPLE3;CYRE3;ENGI11;ITSA4;ITUB4;PETR4;PSSA3;RAIL3;SBSP3;SUZB3;UGPA3;USIM5;WEGE3,USIM5,0.6578811229504514
sma_cross_50_100,2024-03-28,2024-04-01,19,BBAS3;BBSE3;BPAC11;CMIG4;CPLE3;CSMG3;CSNA3;CYRE3;ITSA4;ITUB4;KLBN11;MGLU3;PETR4;PSSA3;SBSP3;SUZB3;UGPA3;USIM5;WEGE3,8,CMIG4;CSMG3;CYRE3;KLBN11;PSSA3;SBSP3;SUZB3;WEGE3,SUZB3,0.7066404147962396
sma_cross_50_100,2024-04-30,2024-05-02,15,BBAS3;CMIG4;CYRE3;GOAU4;ITSA4;ITUB4;KLBN11;PETR4;PSSA3;SBSP3;SMTO3;SUZB3;UGPA3;USIM5;WEGE3,3,CMIG4;PETR4;WEGE3,PETR4,0.686523500899726
sma_cross_50_100,2024-05-31,2024-06-03,10,CMIG4;EGIE3;GGBR4;GOAU4;KLBN11;PSSA3;SBSP3;SMTO3;SUZB3;WEGE3,4,CMIG4;EGIE3;GOAU4;PSSA3,EGIE3,0.24159366588208397
sma_cross_50_100,2024-06-28,2024-07-01,7,CMIG4;EGIE3;GGBR4;GOAU4;PSSA3;SMTO3;WEGE3,4,EGIE3;PSSA3;SMTO3;WEGE3,WEGE3,0.7032276447453233
sma_cross_50_100,2024-07-31,2024-08-01,7,BBSE3;CMIG4;EGIE3;ENEV3;SMTO3;TOTS3;WEGE3,3,BBSE3;CMIG4;WEGE3,BBSE3,0.7119831460473807
sma_cross_50_100,2024-08-30,2024-09-02,27,ABEV3;B3SA3;BBDC4;BBSE3;BPAC11;CMIG4;CPLE3;CSMG3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;KLBN11;MULT3;PSSA3;RADL3;RAIL3;SANB11;SBSP3;SMTO3;SUZB3;TOTS3;WEGE3,19,ABEV3;B3SA3;BBDC4;BBSE3;BPAC11;CMIG4;CPLE3;CSMG3;EGIE3;ENEV3;EQTL3;ITSA4;ITUB4;MULT3;PSSA3;SANB11;SBSP3;SUZB3;WEGE3,BBDC4,1.1837115229753992
sma_cross_50_100,2024-09-30,2024-10-01,26,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;CMIG4;CPLE3;CSMG3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;KLBN11;LREN3;MULT3;PSSA3;RADL3;RAIL3;SANB11;SBSP3;SUZB3;WEGE3,7,ABEV3;ENEV3;ITSA4;LREN3;MULT3;PSSA3;WEGE3,PSSA3,0.5276665788307071
sma_cross_50_100,2024-10-31,2024-11-01,26,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;ENEV3;EQTL3;GGBR4;GOAU4;ITSA4;ITUB4;LREN3;MULT3;PSSA3;SANB11;SBSP3;SUZB3;TOTS3;WEGE3,7,CYRE3;LREN3;MULT3;PSSA3;SBSP3;SUZB3;TOTS3,SUZB3,0.4652698985035545
sma_cross_50_100,2024-11-29,2024-12-02,14,ABEV3;BBDC4;BRAP4;CMIG4;CSMG3;CYRE3;GGBR4;GOAU4;LREN3;PSSA3;SUZB3;TOTS3;VALE3;WEGE3,5,CMIG4;CSMG3;GGBR4;GOAU4;SUZB3,CSMG3,0.43654603772691225
sma_cross_50_100,2024-12-30,2025-01-02,6,GGBR4;GOAU4;KLBN11;PSSA3;SUZB3;WEGE3,2,KLBN11;SUZB3,KLBN11,0.5363925196723568
sma_cross_50_100,2025-01-31,2025-02-03,6,BBSE3;GGBR4;KLBN11;PETR4;PSSA3;SUZB3,3,BBSE3;PSSA3;SUZB3,BBSE3,0.47539895390662146
sma_cross_50_100,2025-02-28,2025-03-05,9,B3SA3;BBAS3;BBSE3;CPFE3;KLBN11;PSSA3;SBSP3;SUZB3;TOTS3,3,CPFE3;SBSP3;TOTS3,TOTS3,0.36933993739103527
sma_cross_50_100,2025-03-31,2025-04-01,15,B3SA3;BBAS3;BBSE3;BPAC11;CPFE3;CPLE3;CYRE3;ENEV3;ENGI11;EQTL3;ITUB4;PSSA3;SANB11;SBSP3;TOTS3,10,B3SA3;BBSE3;BPAC11;CPFE3;CPLE3;CYRE3;EQTL3;ITUB4;PSSA3;SBSP3,BBSE3,0.6455107939498226
sma_cross_50_100,2025-04-30,2025-05-02,27,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;BRAP4;CPFE3;CPLE3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;MGLU3;MULT3;PSSA3;RENT3;SANB11;SBSP3;TOTS3;UGPA3;USIM5;VALE3,22,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;CPFE3;CPLE3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;MULT3;PSSA3;RENT3;SANB11;SBSP3;TOTS3,RENT3,0.6888199476035175
sma_cross_50_100,2025-05-30,2025-06-02,29,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;BRAP4;CPFE3;CPLE3;CSNA3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;PSSA3;RAIL3;RENT3;SANB11;SBSP3;TOTS3;UGPA3;USIM5,19,B3SA3;BBDC4;BPAC11;CPFE3;CPLE3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;LREN3;MULT3;PSSA3;SANB11;SBSP3;TOTS3,LREN3,0.6530462533470252
sma_cross_50_100,2025-06-30,2025-07-01,25,ABEV3;B3SA3;BBDC4;BPAC11;CPFE3;CPLE3;CSMG3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;PSSA3;RAIL3;RENT3;SANB11;SBSP3;TOTS3;UGPA3,14,B3SA3;BBDC4;BPAC11;CPLE3;CSMG3;CYRE3;EGIE3;ENGI11;HYPE3;LREN3;MGLU3;MULT3;PSSA3;SBSP3,PSSA3,0.6874983445114329
sma_cross_50_100,2025-07-31,2025-08-01,25,B3SA3;BBDC4;BPAC11;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;LREN3;MULT3;PSSA3;RAIL3;RENT3;SANB11;SBSP3;TOTS3,1,TOTS3,TOTS3,0.13104431037984846
sma_cross_50_100,2025-08-29,2025-09-01,21,BBDC4;BPAC11;CMIG4;CPLE3;CSMG3;CYRE3;EGIE3;ENEV3;ENGI11;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;LREN3;MULT3;PETR4;PSSA3;TOTS3;UGPA3;VALE3,12,BBDC4;BPAC11;CPLE3;CSMG3;CYRE3;ENEV3;ENGI11;ITSA4;ITUB4;MULT3;PSSA3;UGPA3,CSMG3,0.4630703857300112
sma_cross_50_100,2025-09-30,2025-10-01,19,BBDC4;BPAC11;BRAP4;CMIG4;CSMG3;CYRE3;ENEV3;ENGI11;GGBR4;GOAU4;ITSA4;ITUB4;MULT3;RADL3;SBSP3;SUZB3;TOTS3;UGPA3;VALE3,14,BBDC4;BPAC11;CMIG4;CSMG3;CYRE3;ENEV3;ENGI11;ITSA4;ITUB4;MULT3;SBSP3;TOTS3;UGPA3;VALE3,CSMG3,1.1801960462342271
sma_cross_50_100,2025-10-31,2025-11-03,26,BBAS3;BBDC4;BPAC11;BRAP4;CMIG4;CPLE3;CSMG3;CSNA3;CYRE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;ITSA4;ITUB4;MGLU3;MULT3;RADL3;RENT3;SANB11;SBSP3;TOTS3;UGPA3;USIM5;VALE3,19,BBDC4;BPAC11;BRAP4;CMIG4;CPLE3;CSMG3;CSNA3;ENEV3;ENGI11;GGBR4;GOAU4;ITSA4;ITUB4;RADL3;SANB11;SBSP3;UGPA3;USIM5;VALE3,VALE3,0.7787313977315905
sma_cross_50_100,2025-11-28,2025-12-01,31,ABEV3;B3SA3;BBAS3;BBDC4;BPAC11;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CSNA3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;ITSA4;ITUB4;MGLU3;MULT3;RADL3;RENT3;SANB11;SBSP3;TOTS3;UGPA3;USIM5;VALE3;WEGE3,27,ABEV3;B3SA3;BBDC4;BPAC11;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;ITSA4;ITUB4;MGLU3;MULT3;RADL3;RENT3;SANB11;SBSP3;UGPA3;VALE3;WEGE3,SANB11,0.9933964678924911
sma_cross_50_100,2025-12-30,2026-01-02,36,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CSNA3;CYRE3;EGIE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;KLBN11;MGLU3;MULT3;PETR4;RADL3;RAIL3;RENT3;SANB11;SBSP3;TOTS3;UGPA3;USIM5;VALE3;WEGE3,12,ABEV3;BBSE3;BRAP4;CPFE3;CSMG3;CSNA3;GGBR4;GOAU4;RADL3;USIM5;VALE3;WEGE3,CSMG3,0.41612319020766514
sma_cross_50_100,2026-01-30,2026-02-02,35,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CSNA3;EGIE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;KLBN11;MGLU3;MULT3;PETR4;RADL3;RENT3;SANB11;SBSP3;SUZB3;TOTS3;UGPA3;USIM5;VALE3;WEGE3,32,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;BRAP4;CMIG4;CPLE3;CSMG3;CSNA3;EGIE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;MGLU3;MULT3;PETR4;RADL3;RENT3;SANB11;SBSP3;TOTS3;UGPA3;USIM5;VALE3;WEGE3,PETR4,1.029289534194779
sma_cross_50_100,2026-02-27,2026-03-02,35,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CSNA3;EGIE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;ITSA4;ITUB4;KLBN11;MGLU3;MULT3;PETR4;PSSA3;RADL3;RENT3;SANB11;SBSP3;SMTO3;SUZB3;UGPA3;USIM5;VALE3;WEGE3,26,ABEV3;B3SA3;BBAS3;BBDC4;BPAC11;BRAP4;CMIG4;CPLE3;CSMG3;EGIE3;ENGI11;EQTL3;ITSA4;ITUB4;KLBN11;MULT3;PETR4;PSSA3;RADL3;RENT3;SBSP3;SMTO3;SUZB3;UGPA3;USIM5;VALE3,MULT3,0.573624845377281
sma_cross_50_100,2026-03-31,2026-04-01,36,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BPAC11;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;EGIE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;MULT3;PETR4;PSSA3;RADL3;RAIL3;RENT3;SANB11;SBSP3;SMTO3;SUZB3;UGPA3;USIM5;VALE3;WEGE3,11,B3SA3;CMIG4;CPLE3;CSMG3;ENEV3;PETR4;RAIL3;SBSP3;SMTO3;UGPA3;WEGE3,PETR4,0.8089362186273067
sma_cross_50_100,2026-04-30,2026-05-04,28,ABEV3;B3SA3;BBAS3;BBDC4;BPAC11;BRAP4;CMIG4;CPLE3;CSMG3;EGIE3;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;KLBN11;LREN3;MULT3;PETR4;PSSA3;RAIL3;RENT3;SBSP3;SMTO3;SUZB3;UGPA3;USIM5;VALE3,18,B3SA3;BBDC4;BPAC11;BRAP4;CMIG4;CPLE3;EGIE3;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;MULT3;RENT3;SBSP3;UGPA3;USIM5;VALE3,ENEV3,0.6247936991406536
sma_cross_50_100,2026-05-29,2026-06-01,20,ABEV3;B3SA3;BRAP4;CMIG4;CPLE3;CSMG3;EGIE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;ITSA4;PETR4;PSSA3;RAIL3;SBSP3;SMTO3;UGPA3;USIM5,4,ABEV3;GGBR4;SMTO3;USIM5,USIM5,0.5797034815473884
sma_cross_50_100,2026-06-30,2026-07-01,9,ABEV3;BBSE3;CPLE3;EGIE3;ENEV3;GGBR4;GOAU4;PETR4;USIM5,4,BBSE3;CPLE3;EGIE3;ENEV3,BBSE3,0.710263417307997
sma_cross_50_100,2026-07-31,2026-08-03,8,ABEV3;BBSE3;CSMG3;ENEV3;GGBR4;GOAU4;PSSA3;USIM5,6,BBSE3;CSMG3;ENEV3;GGBR4;GOAU4;PSSA3,GGBR4,0.7908636329846799
sma_cross_50_100,2026-08-31,2026-09-01,9,BBSE3;CSMG3;ENEV3;GGBR4;GOAU4;KLBN11;PSSA3;UGPA3;WEGE3,4,ENEV3;KLBN11;UGPA3;WEGE3,WEGE3,0.5255557346998488
sma_cross_100_200,2017-02-24,2017-03-01,30,BBAS3;BBDC4;BBSE3;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CSNA3;CYRE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;ITSA4;ITUB4;MGLU3;MULT3;PETR4;PSSA3;RADL3;RAIL3;SANB11;SBSP3;SMTO3;SUZB3;USIM5;VALE3;WEGE3,22,BBAS3;BBDC4;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;ITSA4;ITUB4;MGLU3;MULT3;PSSA3;RAIL3;SANB11;SBSP3;WEGE3,MGLU3,0.9538980649878059
sma_cross_100_200,2017-03-31,2017-04-03,25,BBAS3;BBDC4;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CSNA3;CYRE3;ENEV3;ENGI11;EQTL3;GGBR4;GOAU4;ITSA4;ITUB4;MGLU3;PETR4;RAIL3;SANB11;SBSP3;SMTO3;SUZB3;USIM5;VALE3,5,BBAS3;CPFE3;CYRE3;ENEV3;RAIL3,CPFE3,0.3531406039793596
sma_cross_100_200,2017-04-28,2017-05-02,27,B3SA3;BBAS3;BBDC4;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CSNA3;CYRE3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;MGLU3;MULT3;PETR4;RAIL3;SANB11;SBSP3;SMTO3;SUZB3;USIM5;VALE3,12,B3SA3;BBDC4;CPFE3;CYRE3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;MGLU3;MULT3;RAIL3,CPFE3,0.4293603139844663
sma_cross_100_200,2017-05-31,2017-06-01,28,B3SA3;BBAS3;BBDC4;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;ENGI11;EQTL3;GGBR4;GOAU4;HYPE3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;RAIL3;RENT3;SANB11;SBSP3;SMTO3;SUZB3;USIM5;VALE3;WEGE3,3,CPFE3;MGLU3;WEGE3,CPFE3,0.30184496341568373
sma_cross_100_200,2017-06-30,2017-07-03,32,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;PSSA3;RADL3;RAIL3;RENT3;SANB11;SBSP3;SUZB3;TOTS3;UGPA3;USIM5;VALE3;WEGE3,16,B3SA3;BBDC4;BRAP4;CPFE3;CSMG3;ENGI11;ITUB4;LREN3;MGLU3;MULT3;RAIL3;RENT3;SBSP3;UGPA3;USIM5;VALE3,CPFE3,0.6265102058738158
sma_cross_100_200,2017-07-31,2017-08-01,30,ABEV3;B3SA3;BBAS3;BBDC4;BBSE3;BRAP4;CMIG4;CPFE3;CPLE3;CSMG3;CYRE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;PSSA3;RADL3;RAIL3;RENT3;SBSP3;SUZB3;TOTS3;UGPA3;VALE3;WEGE3,21,ABEV3;B3SA3;BBDC4;BRAP4;CPFE3;CSMG3;ENEV3;ENGI11;EQTL3;ITSA4;ITUB4;LREN3;MGLU3;MULT3;PSSA3;RAIL3;RENT3;SBSP3;TOTS3;VALE3;WEGE3,RAIL3,0.8965367159359933
sma_cross_100_200,2017-08-31,2017-09-01,27,ABEV3;B3SA3;BBDC4;BBSE3;BRAP4;CPFE3;CYRE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;MULT3;PSSA3;RADL3;RAIL3;RENT3;SBSP3;SUZB3;TOTS3;UGPA3;USIM5;WEGE3,21,ABEV3;B3SA3;BBDC4;BRAP4;CPFE3;CYRE3;ENEV3;EQTL3;HYPE3;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;MULT3;PSSA3;RAIL3;RENT3;TOTS3;USIM5;WEGE3,USIM5,0.8561637796746617
sma_cross_100_200,2017-09-29,2017-10-02,26,ABEV3;B3SA3;BBDC4;BRAP4;CPFE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;MULT3;PSSA3;RADL3;RAIL3;RENT3;SBSP3;SUZB3;TOTS3;UGPA3;USIM5;VALE3;WEGE3,19,ABEV3;B3SA3;BBDC4;CPFE3;ENEV3;ENGI11;HYPE3;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;PSSA3;RADL3;RAIL3;SBSP3;UGPA3;USIM5;WEGE3,LREN3,0.6337068127097852
sma_cross_100_200,2017-10-31,2017-11-01,29,ABEV3;B3SA3;BBAS3;BBDC4;BRAP4;CPFE3;CSMG3;EGIE3;ENEV3;ENGI11;EQTL3;HYPE3;ITSA4;ITUB4;KLBN11;LREN3;MGLU3;MULT3;PSSA3;RADL3;RAIL3;RENT3;SBSP3;SUZB3;TOTS3;UGPA3;USIM5;VALE3;WEGE3,10,CPFE3;HYPE3;KLBN11;RADL3;RAIL3;RENT3;TOTS3;UGPA3;USIM5;VALE3,CPFE3,0.6409697720035005
